*******************************************************************************
Revised: Jul 31, 2013                  Earth                                399
 
PHYSICAL PROPERTIES (revised Sep 18, 2013):
 Mean radius, km          = 6371.01+-0.01   Mass, 10^24 kg = 5.97219+-0.0006
 Equ. radius, km          = 6378.14+-0.01   Mass layers:
 Polar axis, km           = 6356.752          Atmos          = 5.1   x 10^18 kg
 Flattening               = 1/298.257         oceans         = 1.4   x 10^21 kg
 Density, gm cm^-3        = 5.515             crust          = 2.6   x 10^22 kg
 J2  (GEM T2, 1990)       = 0.0010826265      mantle         = 4.043 x 10^24 kg
 gp, m s^-2 (polar)       = 9.8321863685      outer core     = 1.835 x 10^24 kg
 ge, m s^-2 (equatorial)  = 9.7803267715      inner core     = 9.675 x 10^22 kg
 go, m s^-2               = 9.82022         Fluid core rad   = 3480 km
 GM, km^3 s^-2            = 398600.440      Inner core rad   = 1215 km
 Mean rot. rate, rad s^-1 = 7.292115*10^-5  Surface Area:
 Sidereal period, hr      = 23.93419          land           = 1.48 x 10^8 km
 Mean solar day, days     = 1.002738          sea            = 3.62 x 10^8 km
 Moment of inertia        = 0.3308          Love no., k2     = 0.299
 Mean Temperature, K      = 270             Atm. pressure    = 1.0 bar
 Solar constant, W/m^2    = 1367.6          Vis. mag. V(1,0) = -3.86
 Volume, 10^10 km^3       = 108.321         Geometric albedo = 0.367 

DYNAMICAL CHARACTERISTICS:
 Obliquity to orbit, deg  = 23.45           Sidereal period  = 1.0000174  yrs
 Orbit velocity, km s^-1  = 29.7859         Sidereal period  = 365.25636  days
 Mean daily motion, n     = 0.9856474 deg/d Escape velocity  = 11.186 km s^-1
 Hill's sphere radius     = 234.9           Magnetic moment  = 0.61 gauss Rp^3
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Tue Jun 20 14:38:01 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Jun-19 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jun-19 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2457942.500000000, A.D. 2017-Jul-08 00:00:00.0000,  4.141395099358546E+07, -1.463403067403324E+08,  5.541707592517138E+03,
2457943.500000000, A.D. 2017-Jul-09 00:00:00.0000,  4.384161697523554E+07, -1.456286894453209E+08,  5.567156571462750E+03,
2457944.500000000, A.D. 2017-Jul-10 00:00:00.0000,  4.625699333255958E+07, -1.448762757062794E+08,  5.603955003514886E+03,
2457945.500000000, A.D. 2017-Jul-11 00:00:00.0000,  4.865944432853783E+07, -1.440832603832172E+08,  5.648632840089500E+03,
2457946.500000000, A.D. 2017-Jul-12 00:00:00.0000,  5.104833479025016E+07, -1.432498400177881E+08,  5.697168966852129E+03,
2457947.500000000, A.D. 2017-Jul-13 00:00:00.0000,  5.342302835455339E+07, -1.423762130432525E+08,  5.745113024175167E+03,
2457948.500000000, A.D. 2017-Jul-14 00:00:00.0000,  5.578288563610729E+07, -1.414625803708132E+08,  5.787740205444396E+03,
2457949.500000000, A.D. 2017-Jul-15 00:00:00.0000,  5.812726236906834E+07, -1.405091463912872E+08,  5.820239199496806E+03,
2457950.500000000, A.D. 2017-Jul-16 00:00:00.0000,  6.045550756595513E+07, -1.395161204552406E+08,  5.837935614071786E+03,
2457951.500000000, A.D. 2017-Jul-17 00:00:00.0000,  6.276696176642646E+07, -1.384837189455025E+08,  5.836555392287672E+03,
2457952.500000000, A.D. 2017-Jul-18 00:00:00.0000,  6.506095554547409E+07, -1.374121681010404E+08,  5.812530874386430E+03,
2457953.500000000, A.D. 2017-Jul-19 00:00:00.0000,  6.733680862181309E+07, -1.363017077274431E+08,  5.763341184370220E+03,
2457954.500000000, A.D. 2017-Jul-20 00:00:00.0000,  6.959383010471037E+07, -1.351525957567612E+08,  5.687855149030685E+03,
2457955.500000000, A.D. 2017-Jul-21 00:00:00.0000,  7.183132051073897E+07, -1.339651132518267E+08,  5.586612505786121E+03,
2457956.500000000, A.D. 2017-Jul-22 00:00:00.0000,  7.404857598469977E+07, -1.327395689646020E+08,  5.461953466460109E+03,
2457957.500000000, A.D. 2017-Jul-23 00:00:00.0000,  7.624489456282844E+07, -1.314763022179610E+08,  5.317913260661066E+03,
2457958.500000000, A.D. 2017-Jul-24 00:00:00.0000,  7.841958348596378E+07, -1.301756830332905E+08,  5.159854238487780E+03,
2457959.500000000, A.D. 2017-Jul-25 00:00:00.0000,  8.057196597534814E+07, -1.288381091967851E+08,  4.993897596731782E+03,
2457960.500000000, A.D. 2017-Jul-26 00:00:00.0000,  8.270138597852282E+07, -1.274640010029825E+08,  4.826289889872074E+03,
2457961.500000000, A.D. 2017-Jul-27 00:00:00.0000,  8.480721017663664E+07, -1.260537951167647E+08,  4.662850045561790E+03,
2457962.500000000, A.D. 2017-Jul-28 00:00:00.0000,  8.688882752239877E+07, -1.246079389836618E+08,  4.508589408479631E+03,
2457963.500000000, A.D. 2017-Jul-29 00:00:00.0000,  8.894564720502038E+07, -1.231268866470318E+08,  4.367521082043648E+03,
2457964.500000000, A.D. 2017-Jul-30 00:00:00.0000,  9.097709603152624E+07, -1.216110961422208E+08,  4.242618409149349E+03,
2457965.500000000, A.D. 2017-Jul-31 00:00:00.0000,  9.298261594466969E+07, -1.200610281682302E+08,  4.135861744962633E+03,
2457966.500000000, A.D. 2017-Aug-01 00:00:00.0000,  9.496166203237936E+07, -1.184771455633940E+08,  4.048319214642048E+03,
2457967.500000000, A.D. 2017-Aug-02 00:00:00.0000,  9.691370109062059E+07, -1.168599131436539E+08,  3.980225225038826E+03,
2457968.500000000, A.D. 2017-Aug-03 00:00:00.0000,  9.883821062582469E+07, -1.152097975836148E+08,  3.931038992375135E+03,
2457969.500000000, A.D. 2017-Aug-04 00:00:00.0000,  1.007346781028410E+08, -1.135272671567082E+08,  3.899479822456837E+03,
2457970.500000000, A.D. 2017-Aug-05 00:00:00.0000,  1.026026002248431E+08, -1.118127912720126E+08,  3.883545996636152E+03,
2457971.500000000, A.D. 2017-Aug-06 00:00:00.0000,  1.044414820493995E+08, -1.100668398472262E+08,  3.880530792556703E+03,
2457972.500000000, A.D. 2017-Aug-07 00:00:00.0000,  1.062508357911907E+08, -1.082898826410369E+08,  3.887052944444120E+03,
2457973.500000000, A.D. 2017-Aug-08 00:00:00.0000,  1.080301792346784E+08, -1.064823887295758E+08,  3.899119509369135E+03,
2457974.500000000, A.D. 2017-Aug-09 00:00:00.0000,  1.097790337745036E+08, -1.046448263397019E+08,  3.912236083246768E+03,
2457975.500000000, A.D. 2017-Aug-10 00:00:00.0000,  1.114969222023082E+08, -1.027776632350530E+08,  3.921572565339506E+03,
2457976.500000000, A.D. 2017-Aug-11 00:00:00.0000,  1.131833664414334E+08, -1.008813677879833E+08,  3.922183453582227E+03,
2457977.500000000, A.D. 2017-Aug-12 00:00:00.0000,  1.148378854721398E+08, -9.895641077846628E+07,  3.909272498585284E+03,
2457978.500000000, A.D. 2017-Aug-13 00:00:00.0000,  1.164599936828814E+08, -9.700326787055856E+07,  3.878485127002001E+03,
2457979.500000000, A.D. 2017-Aug-14 00:00:00.0000,  1.180491998459984E+08, -9.502242265576519E+07,  3.826209455288947E+03,
2457980.500000000, A.D. 2017-Aug-15 00:00:00.0000,  1.196050068835531E+08, -9.301437012462708E+07,  3.749866375304759E+03,
2457981.500000000, A.D. 2017-Aug-16 00:00:00.0000,  1.211269125872653E+08, -9.097962040450940E+07,  3.648167538668960E+03,
2457982.500000000, A.D. 2017-Aug-17 00:00:00.0000,  1.226144114760356E+08, -8.891870253551345E+07,  3.521314070470631E+03,
2457983.500000000, A.D. 2017-Aug-18 00:00:00.0000,  1.240669979575145E+08, -8.683216791721633E+07,  3.371099374528974E+03,
2457984.500000000, A.D. 2017-Aug-19 00:00:00.0000,  1.254841708212378E+08, -8.472059287786233E+07,  3.200873443394899E+03,
2457985.500000000, A.D. 2017-Aug-20 00:00:00.0000,  1.268654387802989E+08, -8.258457971068951E+07,  3.015335044469684E+03,
2457986.500000000, A.D. 2017-Aug-21 00:00:00.0000,  1.282103263641650E+08, -8.042475564652917E+07,  2.820150093901902E+03,
2457987.500000000, A.D. 2017-Aug-22 00:00:00.0000,  1.295183791561000E+08, -7.824176966215257E+07,  2.621443630170077E+03,
2457988.500000000, A.D. 2017-Aug-23 00:00:00.0000,  1.307891674021456E+08, -7.603628763008755E+07,  2.425256383288652E+03,
2457989.500000000, A.D. 2017-Aug-24 00:00:00.0000,  1.320222874584244E+08, -7.380898679409030E+07,  2.237068790651858E+03,
2457990.500000000, A.D. 2017-Aug-25 00:00:00.0000,  1.332173611853563E+08, -7.156055064287308E+07,  2.061466936718673E+03,
2457991.500000000, A.D. 2017-Aug-26 00:00:00.0000,  1.343740339125977E+08, -6.929166493880750E+07,  1.901973141580820E+03,
2457992.500000000, A.D. 2017-Aug-27 00:00:00.0000,  1.354919717805880E+08, -6.700301515798934E+07,  1.761016517251730E+03,
2457993.500000000, A.D. 2017-Aug-28 00:00:00.0000,  1.365708591356068E+08, -6.469528517092833E+07,  1.639993843670934E+03,
2457994.500000000, A.D. 2017-Aug-29 00:00:00.0000,  1.376103963760000E+08, -6.236915676978345E+07,  1.539369604155421E+03,
2457995.500000000, A.D. 2017-Aug-30 00:00:00.0000,  1.386102983721197E+08, -6.002530961577001E+07,  1.458776592262089E+03,
2457996.500000000, A.D. 2017-Aug-31 00:00:00.0000,  1.395702933870442E+08, -5.766442126026958E+07,  1.397095136050135E+03,
2457997.500000000, A.D. 2017-Sep-01 00:00:00.0000,  1.404901223152977E+08, -5.528716701278401E+07,  1.352503921426833E+03,
2457998.500000000, A.D. 2017-Sep-02 00:00:00.0000,  1.413695380087592E+08, -5.289421955008348E+07,  1.322507070880383E+03,
2457999.500000000, A.D. 2017-Sep-03 00:00:00.0000,  1.422083044504157E+08, -5.048624827491002E+07,  1.303951098896563E+03,
2458000.500000000, A.D. 2017-Sep-04 00:00:00.0000,  1.430061955604488E+08, -4.806391854312602E+07,  1.293052281267941E+03,
2458001.500000000, A.D. 2017-Sep-05 00:00:00.0000,  1.437629934831704E+08, -4.562789098477887E+07,  1.285459384828806E+03,
2458002.500000000, A.D. 2017-Sep-06 00:00:00.0000,  1.444784863202631E+08, -4.317882123058044E+07,  1.276376684524119E+03,
2458003.500000000, A.D. 2017-Sep-07 00:00:00.0000,  1.451524654456015E+08, -4.071736038542024E+07,  1.260765131615102E+03,
2458004.500000000, A.D. 2017-Sep-08 00:00:00.0000,  1.457847227286825E+08, -3.824415652399658E+07,  1.233624109951779E+03,
2458005.500000000, A.D. 2017-Sep-09 00:00:00.0000,  1.463750481415672E+08, -3.575985730401304E+07,  1.190334802934900E+03,
2458006.500000000, A.D. 2017-Sep-10 00:00:00.0000,  1.469232282537119E+08, -3.326511353701118E+07,  1.127025649037212E+03,
2458007.500000000, A.D. 2017-Sep-11 00:00:00.0000,  1.474290459958999E+08, -3.076058331593884E+07,  1.040909241918474E+03,
2458008.500000000, A.D. 2017-Sep-12 00:00:00.0000,  1.478922818402286E+08, -2.824693616813831E+07,  9.305431995447725E+02,
2458009.500000000, A.D. 2017-Sep-13 00:00:00.0000,  1.483127162967899E+08, -2.572485672120839E+07,  7.959824366308749E+02,
2458010.500000000, A.D. 2017-Sep-14 00:00:00.0000,  1.486901334601533E+08, -2.319504749354214E+07,  6.388087290022522E+02,
2458011.500000000, A.D. 2017-Sep-15 00:00:00.0000,  1.490243252736170E+08, -2.065823056428564E+07,  4.620377093767747E+02,
2458012.500000000, A.D. 2017-Sep-16 00:00:00.0000,  1.493150961697683E+08, -1.811514797717280E+07,  2.699114301055670E+02,
2458013.500000000, A.D. 2017-Sep-17 00:00:00.0000,  1.495622677259566E+08, -1.556656079405737E+07,  6.759032140020281E+01,
2458014.500000000, A.D. 2017-Sep-18 00:00:00.0000,  1.497656829183370E+08, -1.301324679453299E+07, -1.392326660193503E+02,
2458015.500000000, A.D. 2017-Sep-19 00:00:00.0000,  1.499252095121157E+08, -1.045599697137160E+07, -3.447591677876189E+02,
2458016.500000000, A.D. 2017-Sep-20 00:00:00.0000,  1.500407421715558E+08, -7.895611188371607E+06, -5.435038073817268E+02,
2458017.500000000, A.D. 2017-Sep-21 00:00:00.0000,  1.501122030633510E+08, -5.332893561453462E+06, -7.306501095595304E+02,
2458018.500000000, A.D. 2017-Sep-22 00:00:00.0000,  1.501395410244307E+08, -2.768648184673080E+06, -9.023020067359321E+02,
2458019.500000000, A.D. 2017-Sep-23 00:00:00.0000,  1.501227296540836E+08, -2.036756983557107E+05, -1.055614022263253E+03,
2458020.500000000, A.D. 2017-Sep-24 00:00:00.0000,  1.500617648511161E+08,  2.361229063829598E+06, -1.188811198704410E+03,
2458021.500000000, A.D. 2017-Sep-25 00:00:00.0000,  1.499566623038826E+08,  4.925278394370989E+06, -1.301129911664873E+03,
2458022.500000000, A.D. 2017-Sep-26 00:00:00.0000,  1.498074552960257E+08,  7.487692246236145E+06, -1.392717684426345E+03,
2458023.500000000, A.D. 2017-Sep-27 00:00:00.0000,  1.496141929965015E+08,  1.004769831405943E+07, -1.464525639936328E+03,
2458024.500000000, A.D. 2017-Sep-28 00:00:00.0000,  1.493769392279305E+08,  1.260453197780517E+07, -1.518216454210691E+03,
2458025.500000000, A.D. 2017-Sep-29 00:00:00.0000,  1.490957715830076E+08,  1.515743634995684E+07, -1.556098384547979E+03,
2458026.500000000, A.D. 2017-Sep-30 00:00:00.0000,  1.487707806835701E+08,  1.770566256910823E+07, -1.581084635340609E+03,
2458027.500000000, A.D. 2017-Oct-01 00:00:00.0000,  1.484020693384859E+08,  2.024847037561278E+07, -1.596667403691448E+03,
2458028.500000000, A.D. 2017-Oct-02 00:00:00.0000,  1.479897513488151E+08,  2.278512888691347E+07, -1.606886986269616E+03,
2458029.500000000, A.D. 2017-Oct-03 00:00:00.0000,  1.475339497424668E+08,  2.531491735609951E+07, -1.616268548374996E+03,
2458030.500000000, A.D. 2017-Oct-04 00:00:00.0000,  1.470347943231077E+08,  2.783712555646688E+07, -1.629694720016792E+03,
2458031.500000000, A.D. 2017-Oct-05 00:00:00.0000,  1.464924186177673E+08,  3.035105332966973E+07, -1.652185669736937E+03,
2458032.500000000, A.D. 2017-Oct-06 00:00:00.0000,  1.459069565991657E+08,  3.285600884531821E+07, -1.688575127096847E+03,
2458033.500000000, A.D. 2017-Oct-07 00:00:00.0000,  1.452785398616264E+08,  3.535130533082728E+07, -1.743102625086904E+03,
2458034.500000000, A.D. 2017-Oct-08 00:00:00.0000,  1.446072960826427E+08,  3.783625645485071E+07, -1.818981063043699E+03,
2458035.500000000, A.D. 2017-Oct-09 00:00:00.0000,  1.438933494456982E+08,  4.031017105181842E+07, -1.918026140088215E+03,
2458036.500000000, A.D. 2017-Oct-10 00:00:00.0000,  1.431368232186619E+08,  4.277234820580555E+07, -2.040431324370205E+03,
2458037.500000000, A.D. 2017-Oct-11 00:00:00.0000,  1.423378440781209E+08,  4.522207366408233E+07, -2.184735252982005E+03,
2458038.500000000, A.D. 2017-Oct-12 00:00:00.0000,  1.414965473458757E+08,  4.765861814270069E+07, -2.347975796610117E+03,
2458039.500000000, A.D. 2017-Oct-13 00:00:00.0000,  1.406130822375396E+08,  5.008123755509062E+07, -2.525983229279518E+03,
2458040.500000000, A.D. 2017-Oct-14 00:00:00.0000,  1.396876164561844E+08,  5.248917480396319E+07, -2.713749714892358E+03,
2458041.500000000, A.D. 2017-Oct-15 00:00:00.0000,  1.387203397941324E+08,  5.488166263837858E+07, -2.905820526681840E+03,
2458042.500000000, A.D. 2017-Oct-16 00:00:00.0000,  1.377114666584477E+08,  5.725792713145559E+07, -3.096670133505017E+03,
2458043.500000000, A.D. 2017-Oct-17 00:00:00.0000,  1.366612375539679E+08,  5.961719145028262E+07, -3.281041147489101E+03,
2458044.500000000, A.D. 2017-Oct-18 00:00:00.0000,  1.355699195843202E+08,  6.195867967189534E+07, -3.454231591224670E+03,
2458045.500000000, A.D. 2017-Oct-19 00:00:00.0000,  1.344378060402576E+08,  6.428162042411415E+07, -3.612318382199854E+03,
2458046.500000000, A.D. 2017-Oct-20 00:00:00.0000,  1.332652151847583E+08,  6.658525013016296E+07, -3.752307336762547E+03,
2458047.500000000, A.D. 2017-Oct-21 00:00:00.0000,  1.320524884173574E+08,  6.886881565958127E+07, -3.872205856516957E+03,
2458048.500000000, A.D. 2017-Oct-22 00:00:00.0000,  1.307999880713772E+08,  7.113157626184636E+07, -3.971023733548820E+03,
2458049.500000000, A.D. 2017-Oct-23 00:00:00.0000,  1.295080951259170E+08,  7.337280477333803E+07, -4.048717195466161E+03,
2458050.500000000, A.D. 2017-Oct-24 00:00:00.0000,  1.281772070798688E+08,  7.559178820665637E+07, -4.106097750816494E+03,
2458051.500000000, A.D. 2017-Oct-25 00:00:00.0000,  1.268077361481262E+08,  7.778782791636261E+07, -4.144728524856269E+03,
2458052.500000000, A.D. 2017-Oct-26 00:00:00.0000,  1.254001078292603E+08,  7.996023956771286E+07, -4.166826843194664E+03,
2458053.500000000, A.D. 2017-Oct-27 00:00:00.0000,  1.239547597875556E+08,  8.210835311693597E+07, -4.175184570200741E+03,
2458054.500000000, A.D. 2017-Oct-28 00:00:00.0000,  1.224721409064870E+08,  8.423151295636921E+07, -4.173108986537904E+03,
2458055.500000000, A.D. 2017-Oct-29 00:00:00.0000,  1.209527103094032E+08,  8.632907829669625E+07, -4.164377856273204E+03,
2458056.500000000, A.D. 2017-Oct-30 00:00:00.0000,  1.193969361072645E+08,  8.840042375386801E+07, -4.153193035744131E+03,
2458057.500000000, A.D. 2017-Oct-31 00:00:00.0000,  1.178052936327035E+08,  9.044493997480977E+07, -4.144107758082449E+03,
2458058.500000000, A.D. 2017-Nov-01 00:00:00.0000,  1.161782629830465E+08,  9.246203397355025E+07, -4.141895224645734E+03,
2458059.500000000, A.D. 2017-Nov-02 00:00:00.0000,  1.145163258677698E+08,  9.445112868638140E+07, -4.151324886366725E+03,
2458060.500000000, A.D. 2017-Nov-03 00:00:00.0000,  1.128199620729114E+08,  9.641166117468752E+07, -4.176825475111604E+03,
2458061.500000000, A.D. 2017-Nov-04 00:00:00.0000,  1.110896462764590E+08,  9.834307904538664E+07, -4.222047583490610E+03,
2458062.500000000, A.D. 2017-Nov-05 00:00:00.0000,  1.093258462913960E+08,  1.002448351367292E+08, -4.289390751078725E+03,
2458063.500000000, A.D. 2017-Nov-06 00:00:00.0000,  1.075290237770766E+08,  1.021163812628884E+08, -4.379608781047165E+03,
2458064.500000000, A.D. 2017-Nov-07 00:00:00.0000,  1.056996378455710E+08,  1.039571624652269E+08, -4.491616505190730E+03,
2458065.500000000, A.D. 2017-Nov-08 00:00:00.0000,  1.038381509839519E+08,  1.057666133038137E+08, -4.622569532312453E+03,
2458066.500000000, A.D. 2017-Nov-09 00:00:00.0000,  1.019450358816742E+08,  1.075441570694462E+08, -4.768196361228824E+03,
2458067.500000000, A.D. 2017-Nov-10 00:00:00.0000,  1.000207815976821E+08,  1.092892077747251E+08, -4.923283639341593E+03,
2458068.500000000, A.D. 2017-Nov-11 00:00:00.0000,  9.806589802698705E+07,  1.110011740032142E+08, -5.082192091129720E+03,
2458069.500000000, A.D. 2017-Nov-12 00:00:00.0000,  9.608091839579517E+07,  1.126794634938773E+08, -5.239310746222734E+03,
2458070.500000000, A.D. 2017-Nov-13 00:00:00.0000,  9.406640008488454E+07,  1.143234876057256E+08, -5.389407908663154E+03,
2458071.500000000, A.D. 2017-Nov-14 00:00:00.0000,  9.202292429393400E+07,  1.159326652295203E+08, -5.527878247000277E+03,
2458072.500000000, A.D. 2017-Nov-15 00:00:00.0000,  8.995109500443332E+07,  1.175064260464193E+08, -5.650904984936118E+03,
2458073.500000000, A.D. 2017-Nov-16 00:00:00.0000,  8.785153753924549E+07,  1.190442131985863E+08, -5.755558385789394E+03,
2458074.500000000, A.D. 2017-Nov-17 00:00:00.0000,  8.572489687254588E+07,  1.205454854670247E+08, -5.839845640167594E+03,
2458075.500000000, A.D. 2017-Nov-18 00:00:00.0000,  8.357183576417583E+07,  1.220097190162506E+08, -5.902720406256616E+03,
2458076.500000000, A.D. 2017-Nov-19 00:00:00.0000,  8.139303277549565E+07,  1.234364087233737E+08, -5.944056545749307E+03,
2458077.500000000, A.D. 2017-Nov-20 00:00:00.0000,  7.918918024202381E+07,  1.248250690945224E+08, -5.964590741746128E+03,
2458078.500000000, A.D. 2017-Nov-21 00:00:00.0000,  7.696098229864013E+07,  1.261752347914674E+08, -5.965841257266700E+03,
2458079.500000000, A.D. 2017-Nov-22 00:00:00.0000,  7.470915305171070E+07,  1.274864608330693E+08, -5.950012826003134E+03,
2458080.500000000, A.D. 2017-Nov-23 00:00:00.0000,  7.243441496046165E+07,  1.287583225782604E+08, -5.919898601502180E+03,
2458081.500000000, A.D. 2017-Nov-24 00:00:00.0000,  7.013749743295871E+07,  1.299904156203039E+08, -5.878788257524371E+03,
2458082.500000000, A.D. 2017-Nov-25 00:00:00.0000,  6.781913557346278E+07,  1.311823557150332E+08, -5.830386776693165E+03,
2458083.500000000, A.D. 2017-Nov-26 00:00:00.0000,  6.548006895154682E+07,  1.323337788253683E+08, -5.778741796016693E+03,
2458084.500000000, A.D. 2017-Nov-27 00:00:00.0000,  6.312104021096180E+07,  1.334443412900679E+08, -5.728169283844531E+03,
2458085.500000000, A.D. 2017-Nov-28 00:00:00.0000,  6.074279331145362E+07,  1.345137200145311E+08, -5.683158525913954E+03,
2458086.500000000, A.D. 2017-Nov-29 00:00:00.0000,  5.834607122381365E+07,  1.355416124347451E+08, -5.648229352064431E+03,
2458087.500000000, A.D. 2017-Nov-30 00:00:00.0000,  5.593161301862591E+07,  1.365277358375750E+08, -5.627710773482919E+03,
